0.0,2.22228380063174,0.0,5.616362726952202,0.0,0.0,0.010632462717228192,0.0,0.0,0.0
0.0,0.011562869583801259,0.13836282927839583,0.0,3.10167426397763,0.0,0.024379182184634744,0.0,0.0,0.0
0.0,5.872483227643354,1.1885032243197031,0.5311721809042335,0.0,0.2601472560726222,0.0,0.0,1.9516397159592382,0.0
0.0,0.9630122541411084,0.0,0.0,2.762973110218215,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.27175766476405766,0.0,0.0,3.176006012049567,0.0,0.0
0.6320651562280616,0.43344213890032185,2.6899730424028867,0.0,0.0,1.8868597346582179,0.0,0.2786261748142322,1.0362474625965785,0.0
1.576346893938902,0.02850949976824259,0.0,0.0,0.0,0.1683590360817093,1.4114506413331842,0.0,0.0,0.2172391479234345
0.0,2.240002944633089,0.0,6.268987632716609,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.8319200982492498,0.0,4.406919993797863,0.0,0.0,0.028674159562015914,0.0,0.0,0.0
0.0,0.3101784108440628,0.305861079979423,4.731805448576965,0.0,0.0,0.1988102042859614,0.0,0.0,0.22262014286623108
0.0,1.2794991348228042,0.0,6.13782516594235,0.0,0.4251462366382264,0.0,0.0,0.22594673204604587,0.046201323526999426
0.0,3.5931914152849034,1.3701208977895891,0.7905962928844521,0.024375045440450695,0.0,0.22700697792559946,0.0,0.0,0.26677331350877737
0.5754267641050909,1.8727336814939317,1.8207856654619623,0.6485414101773471,0.20921835786153306,0.2204548855080591,0.0,0.0,0.39460671200861686,0.0
0.0,0.29316725957243833,0.0,0.1852806973061376,0.113651210200812,0.0,4.608058118684358,0.0,0.0,0.030381706618976843
0.0,0.0,0.0,0.0,3.1100770765646866,0.0,0.0,0.00041255291290905353,0.4563437018828412,0.0
0.06280906828749214,0.42971061908949737,0.0,0.0,0.2289640248846793,0.0,0.0,0.0,0.04979027803660202,1.7521786351631947
0.0,2.575589307339927,0.4408212178221264,0.0,0.2685801418659023,0.0,0.28174745073179946,0.0,0.14331497475666863,0.10155442950878914
0.0,2.446377778959402,0.0,0.0,0.0,0.0,0.0,0.0,1.8630645990113237,1.0914900749897531
0.0,0.0,0.8347979578266242,0.03202806965653021,0.0,0.4245133276009813,0.0,1.0809604802285846,0.5792178485197408,0.6322538882078993
0.0,0.3583733466498512,0.0,0.10670569000933387,1.8420507129646904,0.0,0.0,0.0,0.6129803493249306,0.0
0.7715886647667198,0.0,0.0,0.0,0.0,0.0,0.0,1.1711051633668548,4.553017046307056,0.0
1.0835358227392298,0.0,1.0173348657182362,0.0,0.0,0.5241127874240047,0.4150026921189691,0.0,4.544549507789696,0.0
0.4132079929138107,0.5487725608537647,0.0,0.0,0.0,0.0,0.8237731241588944,0.6811994349462832,1.9633428889495323,0.34373970770982565
0.0,0.5670655058589764,0.21128025590721816,0.0,0.0,0.44883507628099706,0.3716413699006545,0.0,0.09131100941291363,0.17986346498600964
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3496368081851156,0.0
1.504182771330091,0.11609646678815513,0.0,0.0,0.0,0.0,0.32513455021076937,0.0,2.630615904892246,0.0
0.0,0.19082788400214712,0.0,0.0,0.24624903767787099,0.0,0.10846002901295045,0.0,0.6817813055156673,0.9056736431695188
0.0,0.07642854546121974,0.0,0.0,0.0,0.0,0.10677370244613522,0.0,2.987847810675727,0.07872227901334589
0.0,0.1340333922349921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37866455876216
0.0,0.0,0.15457198672760486,0.01886334703778291,0.0,0.0,0.0,0.15024497342816995,0.0,3.9085795255007327
0.0,1.8281974199397737,0.0,0.0,0.0,0.0,0.0,0.11537569293001114,0.0,4.307804046409289
3.3536948173661427,0.2054676360188328,0.0,0.009520195929508795,0.008278810507339316,0.0,0.0,0.0,0.0,0.0
0.0,0.45541102684382045,0.0,0.9020629209627546,2.0439842765327287,0.21946361824378333,0.0,0.0,0.0,0.0
