0.0,0.0,0.03183633639096472,0.0,0.0,0.05586527182411561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2477413773221024,1.8358370691571069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026013396765944174,0.0,0.0,0.0,0.0
0.0,0.03999179666196893,0.12039452116668178,0.0,0.0,0.1332085605671486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5392881710036583,0.03228007769466009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03162797220075658,0.0,0.07879324063722021,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1792283886813926,0.0,0.0,0.0,0.0,0.0,0.9515648463715499,0.0,0.0,0.0,0.0,0.0,0.24271647237701768,0.47842995768864865,0.0,1.2579597496361006,0.035254963354896474,0.0,0.0,0.573862628755639,0.019045494343842142,0.0
0.0,0.0,0.9241780247023035,0.0,0.058411987828316914,0.0,0.0,2.5453799434759414,2.1918547988563155,0.6957068685710647,0.0,0.0,0.0,0.02336602484877616,0.42264050989367546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013601906856706054,0.03943081571044515,0.0,0.0,0.0
0.0,0.023555530324481926,0.0,0.0,0.0,0.0,0.0,2.196082570636427,0.0,0.5889760906412601,0.0,0.0,0.0,0.0,0.8885254644476188,0.22938042547294357,0.0,0.0,0.0,0.0,0.13279500571656622,0.0,0.0,0.0,0.0,0.0,0.0,3.2105208384235797,0.0,0.0
0.0,0.07588810880938311,0.0,0.0,0.0,0.0,0.0,3.1390602895075337,0.0,0.0,0.0,0.0,0.0,0.0,0.6986995405183968,0.05253023648213012,0.0,0.0,0.0,0.0,0.0,0.5023206405858825,0.0,0.19122019302331508,0.0,0.0,0.0,0.1974662721567917,0.0,0.09306741613792417
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.212901673447004,0.0,0.873345823167824,0.0,0.0,0.0,0.0,0.6123431444671718,0.0,0.0,0.0,0.0,0.0,0.0,0.19464980351374764,0.0,0.025539702039202545,0.03108880943815729,0.18375018454510436,0.0,0.21000294300029293,0.0,0.10177555692391943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.594749988865343,0.13907334732757673,0.281705668182243,0.0,0.0,0.0,0.0,0.13717682450421909,0.0,0.0,0.0,0.0,0.0,0.16880432204174128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04163758819473699,0.0,0.0,0.0,0.09843525632255708,0.0,2.6656134315876217,0.0,0.3121886668688989,0.018305370945064306,0.0,0.0,0.0,0.8207894405870576,0.07791892774396,0.0,0.0,0.028894749275763482,0.0,0.0,0.0,0.0,0.033626689512737014,0.0,0.0,0.0,2.62831863978689,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0080426211060647,0.0,0.9631803829177651,0.0,0.0,0.0,0.0,0.3894055877118064,3.0743994514981265,0.0,0.0,0.0,0.0,1.2229379053509757,0.0,0.0,0.0,0.0,0.0,0.0,0.16571855200658855,0.0,0.17062267165100992
0.0,0.0,0.018135453137944922,0.0,0.04136011870656698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6890897846539132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0750458277167216,0.0,0.0,0.0,0.17555201986901467,0.016719079193540373,0.2459283003861826
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31579188102708355,0.0,0.0,0.09644889301840213,0.0,0.2575151402038296,0.0,0.0,0.0,0.011796886830064012,0.3762480339994607,4.0150574228899325,0.1170215923400218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5061476229866222,0.0,0.0,0.0,0.0,0.0,3.1595025522690348,0.0,0.002412546129152694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.02968249033760678,0.0,0.0,0.0,0.0,0.03367536575557432,0.0,0.0,7.920835990366278,0.0,1.5727684135461677,0.0,0.0,0.0,0.0,0.0,0.003958302339952502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010615039990478345,0.010646117317893233
0.0,0.0,0.11834975587397095,0.0,0.0,0.0,0.0,0.19036841836802443,0.4525075366684954,0.5590426966005306,0.0,0.0,0.46566256215291074,0.25263797574616315,0.7886905332515685,0.0,0.0,0.0,0.07339739711680422,0.0,0.0,0.0,0.0,0.07810108905841008,0.0,0.0,0.0,0.0,0.0,0.0
